Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/15,14:58:27,4.012500,0,0.000000,0.000000,183,38,3,0,0,0,0,0,0,0,0,0,24.080000,32.949219,102965.796875,-135.720490
2020/10/15,14:58:37,4.021250,0,0.000000,0.000000,279,85,6,0,0,0,0,0,0,0,0,0,24.110001,32.926758,102958.250000,-135.811813
2020/10/15,14:58:47,4.021250,0,0.000000,0.000000,312,88,6,0,0,0,0,0,0,0,0,0,24.129999,32.784180,102957.109375,-135.006744
2020/10/15,14:58:57,4.021250,0,0.000000,0.000000,255,58,3,0,0,0,0,0,0,0,0,0,24.160000,32.702148,102963.343750,-135.518982
2020/10/15,14:59:7,4.021250,0,0.000000,0.000000,276,59,3,3,3,0,0,0,1,0,0,1,24.180000,32.488281,102958.257812,-135.100067
2020/10/15,14:59:17,4.021250,0,0.000000,0.000000,339,81,6,3,3,0,0,0,2,0,0,2,24.200001,32.489258,102957.507812,-135.039505
2020/10/15,14:59:27,4.022500,0,0.000000,0.000000,330,89,3,0,0,0,0,0,0,0,0,0,24.219999,32.371094,102948.750000,-134.319763
2020/10/15,14:59:37,4.022500,0,0.000000,0.000000,264,59,3,0,0,0,0,0,0,0,0,0,24.240000,32.324219,102956.656250,-134.969025
2020/10/16,8:45:52,4.020000,0,0.000000,0.000000,144,23,0,0,0,0,0,0,0,0,0,0,20.120001,44.166992,102204.781250,-72.991341
2020/10/16,8:46:2,4.018750,0,0.000000,0.000000,189,41,0,0,0,0,0,0,0,0,0,0,20.150000,44.133789,102207.734375,-73.236008
2020/10/16,8:46:12,4.021250,0,0.000000,0.000000,177,40,0,0,0,0,0,0,0,0,0,0,20.170000,44.019531,102207.781250,-73.239998
2020/10/16,8:46:22,4.022500,0,0.000000,0.000000,123,31,0,0,0,0,0,0,0,0,0,0,20.200001,44.044922,102212.812500,-73.620468
2020/10/16,8:46:32,4.023750,0,0.000000,0.000000,138,32,0,0,0,0,0,0,0,0,0,0,20.219999,44.046875,102206.343750,-73.120171
2020/10/16,8:46:42,4.023750,0,0.000000,0.000000,138,34,0,0,0,0,0,0,0,0,0,0,20.240000,44.107422,102211.984375,-73.587509
2020/10/16,8:46:52,4.023750,0,0.000000,0.000000,102,26,0,0,0,0,0,0,0,0,0,0,20.260000,44.122070,102211.250000,-73.526596
2020/10/16,8:47:2,4.023750,0,0.000000,0.000000,177,44,0,0,0,0,0,0,0,0,0,0,20.280001,44.160156,102214.421875,-73.789223
2020/10/16,8:47:12,4.021250,0,0.000000,0.000000,219,55,0,0,0,0,0,0,0,0,0,0,20.299999,44.162109,102220.859375,-74.321442
2020/10/16,8:47:22,4.021250,0,0.000000,0.000000,228,62,0,0,0,0,0,0,0,0,0,0,20.330000,44.139648,102214.000000,-73.754272
2020/10/16,8:47:32,4.018750,0,0.000000,0.000000,177,55,3,0,0,0,0,0,0,0,0,0,20.350000,44.189453,102214.328125,-73.781235
2020/10/16,8:47:42,4.018750,0,0.000000,0.000000,156,42,3,0,0,0,0,0,0,0,0,0,20.370001,44.013672,102221.812500,-74.194626
2020/10/16,8:47:52,4.018750,0,0.000000,0.000000,285,70,0,0,0,0,0,0,0,0,0,0,20.389999,43.957031,102214.289062,-73.777237
2020/10/16,8:48:2,4.020000,0,0.000000,0.000000,255,70,0,0,0,0,0,0,0,0,0,0,20.410000,43.863281,102209.500000,-73.381805
2020/10/16,8:48:12,4.021250,0,0.000000,0.000000,111,37,0,0,0,0,0,0,0,0,0,0,20.430000,43.818359,102207.328125,-73.202057
2020/10/16,8:48:22,4.022500,0,0.000000,0.000000,69,19,0,0,0,0,0,0,0,0,0,0,20.450001,43.772461,102206.851562,-73.163109
2020/10/16,8:48:32,4.023750,0,0.000000,0.000000,114,30,0,0,0,0,0,0,0,0,0,0,20.469999,43.822266,102206.500000,-73.134148
2020/10/16,8:48:42,4.021250,0,0.000000,0.000000,132,31,3,0,0,0,0,0,0,0,0,0,20.490000,43.658203,102200.679688,-72.652802
2020/10/16,8:48:52,4.021250,0,0.000000,0.000000,156,42,6,0,0,0,0,0,0,0,0,0,20.510000,43.660156,102195.242188,-72.202393
2020/10/16,8:49:2,4.021250,0,0.000000,0.000000,240,63,3,0,0,0,0,1,1,0,1,1,20.520000,43.720703,102201.148438,-72.690750
2020/10/16,8:49:12,4.020000,0,0.000000,0.000000,255,62,0,0,0,0,0,0,0,0,0,0,20.540001,43.852539,102194.921875,-72.176430
2020/10/16,8:49:22,4.018750,0,0.000000,0.000000,183,49,0,0,0,0,0,0,0,0,0,0,20.559999,43.701172,102192.101562,-71.943726
2020/10/16,8:49:32,4.018750,0,0.000000,0.000000,123,27,0,0,0,0,0,0,0,0,0,0,20.580000,43.607422,102191.617188,-71.903778
2020/10/16,8:49:42,4.018750,0,0.000000,0.000000,186,55,0,0,0,0,0,0,0,0,0,0,20.600000,43.514648,102180.468750,-70.981895
2020/10/16,8:49:52,4.018750,0,0.000000,0.000000,198,47,0,0,0,0,0,0,0,0,0,0,20.620001,43.611328,102177.117188,-70.704224
2020/10/16,8:50:2,4.021250,0,0.000000,0.000000,111,26,0,0,0,0,0,0,0,0,0,0,20.629999,43.553711,102172.718750,-70.340630
2020/10/16,8:50:16,4.021250,0,0.000000,0.000000,168,44,0,0,0,0,0,0,0,0,0,0,20.660000,43.425781,102173.156250,-70.376595
2020/10/16,8:50:26,4.018750,0,0.000000,0.000000,129,36,0,0,0,0,0,0,0,0,0,0,20.670000,43.368164,102163.281250,-69.560471
2020/10/16,8:50:36,4.018750,0,0.000000,0.000000,138,46,0,0,0,0,0,0,0,0,0,0,20.690001,43.286133,102159.921875,-69.282753
2020/10/16,8:50:46,4.018750,0,0.000000,0.000000,66,22,0,0,0,0,0,0,0,0,0,0,20.709999,43.263672,102163.093750,-69.544487
2020/10/16,8:50:56,4.018750,0,0.000000,0.000000,168,49,3,0,0,0,0,0,0,0,0,0,20.730000,43.195312,102166.656250,-69.839180
2020/10/16,8:51:6,4.020000,0,0.000000,0.000000,240,59,3,0,0,0,0,0,0,0,0,0,20.750000,43.719727,102160.820312,-69.356682
2020/10/16,8:51:16,4.021250,0,0.000000,0.000000,186,55,0,0,0,0,0,0,0,0,0,0,20.770000,43.412109,102156.421875,-68.993042
2020/10/16,8:51:26,4.021250,0,0.000000,0.000000,141,40,0,0,0,0,0,0,0,0,0,0,20.790001,43.354492,102159.984375,-69.287750
2020/10/16,8:51:36,4.021250,0,0.000000,0.000000,123,26,0,0,0,0,0,0,0,0,0,0,20.820000,43.310547,102157.835938,-69.109932
2020/10/16,8:51:46,4.021250,0,0.000000,0.000000,171,49,0,0,0,0,0,0,0,0,0,0,20.830000,43.228516,102163.062500,-69.541489
2020/10/16,8:51:56,4.021250,0,0.000000,0.000000,183,46,0,0,0,0,0,0,0,0,0,0,20.850000,43.146484,102167.664062,-69.922089
2020/10/16,8:52:6,4.021250,0,0.000000,0.000000,111,23,0,0,0,0,0,0,0,0,0,0,20.860001,43.065430,102169.656250,-70.086914
2020/10/16,8:52:16,4.017500,0,0.000000,0.000000,90,20,0,0,0,0,0,0,0,0,0,0,20.879999,43.019531,102171.390625,-70.230751
2020/10/16,8:52:26,4.017500,0,0.000000,0.000000,168,38,0,0,0,0,0,0,0,0,0,0,20.900000,42.950195,102171.562500,-70.244736
2020/10/16,8:52:36,4.018750,0,0.000000,0.000000,156,34,0,0,0,0,0,0,0,0,0,0,20.920000,43.176758,102176.164062,-70.625313
2020/10/16,8:52:46,4.018750,0,0.000000,0.000000,72,20,0,0,0,0,0,0,0,0,0,0,20.930000,42.976562,102184.687500,-71.330482
2020/10/16,8:52:56,4.018750,0,0.000000,0.000000,81,27,0,0,0,0,0,0,0,0,0,0,20.940001,42.929688,102180.515625,-70.985893
2020/10/16,8:53:6,4.021250,0,0.000000,0.000000,135,34,0,0,0,0,0,0,0,0,0,0,20.959999,42.860352,102189.421875,-71.722000
2020/10/16,8:53:16,4.021250,0,0.000000,0.000000,126,32,6,3,0,0,0,0,1,0,0,1,20.990000,42.791992,102201.632812,-72.731697
2020/10/16,8:53:26,4.021250,0,0.000000,0.000000,168,38,3,0,0,0,0,0,0,0,0,0,21.000000,42.793945,102204.015625,-72.928429
2020/10/16,8:53:36,4.021250,0,0.000000,0.000000,153,47,0,0,0,0,0,0,0,0,0,0,21.020000,42.758789,102203.500000,-72.885490
2020/10/16,8:53:46,4.018750,0,0.000000,0.000000,144,37,3,0,0,0,0,0,0,0,0,0,21.030001,42.903320,102206.937500,-73.170097
2020/10/16,8:53:56,4.017500,0,0.000000,0.000000,147,28,3,0,0,0,0,0,0,0,0,0,21.049999,42.916992,102209.710938,-73.398781
2020/10/16,8:54:6,4.016250,0,0.000000,0.000000,201,43,0,0,0,0,0,0,0,0,0,0,21.070000,42.871094,102204.265625,-72.949402
2020/10/16,8:54:16,4.016250,0,0.000000,0.000000,150,39,0,0,0,0,0,0,0,0,0,0,21.080000,42.777344,102206.257812,-73.113174
2020/10/16,8:54:26,4.017500,0,0.000000,0.000000,180,52,0,0,0,0,0,0,0,0,0,0,21.100000,42.850586,102209.429688,-73.375809
2020/10/16,8:54:36,4.017500,0,0.000000,0.000000,93,27,0,0,0,0,0,0,0,0,0,0,21.110001,42.755859,102208.125000,-73.267960
2020/10/16,8:54:46,4.018750,0,0.000000,0.000000,111,37,3,0,0,0,0,0,0,0,0,0,21.129999,42.757812,102207.640625,-73.228020
2020/10/16,8:54:56,4.021250,0,0.000000,0.000000,201,44,3,0,0,0,0,0,0,0,0,0,21.150000,42.605469,102201.796875,-72.744675
2020/10/16,8:55:6,4.021250,0,0.000000,0.000000,246,49,0,0,0,0,0,0,0,0,0,0,21.170000,42.607422,102199.218750,-72.531960
2020/10/16,8:55:16,4.020000,0,0.000000,0.000000,189,41,0,0,0,0,0,0,0,0,0,0,21.180000,42.631836,102198.734375,-72.492012
2020/10/16,8:55:26,4.018750,0,0.000000,0.000000,78,26,0,0,0,0,0,0,0,0,0,0,21.200001,42.550781,102194.984375,-72.181419
2020/10/16,8:55:36,4.018750,0,0.000000,0.000000,126,28,0,0,0,0,0,0,0,0,0,0,21.209999,42.527344,102189.765625,-71.749969
2020/10/16,8:55:46,4.016250,0,0.000000,0.000000,147,27,0,0,0,0,0,0,0,0,0,0,21.219999,42.469727,102187.843750,-71.591164
2020/10/16,8:55:56,4.016250,0,0.000000,0.000000,123,37,0,0,0,0,0,0,0,0,0,0,21.240000,42.482422,102181.218750,-71.043823
2020/10/16,8:56:6,4.016250,0,0.000000,0.000000,135,41,0,0,0,0,0,0,0,0,0,0,21.250000,42.436523,102174.984375,-70.527420
2020/10/16,8:56:16,4.016250,0,0.000000,0.000000,120,36,0,0,0,0,0,0,0,0,0,0,21.270000,42.378906,102170.187500,-70.131859
2020/10/16,8:56:26,4.016250,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0,21.280001,42.463867,102163.921875,-69.613419
2020/10/16,8:56:36,4.018750,0,0.000000,0.000000,156,45,3,0,0,0,0,0,0,0,0,0,21.299999,42.406250,102161.375000,-69.402634
2020/10/16,8:56:46,4.018750,0,0.000000,0.000000,93,23,3,0,0,0,0,0,0,0,0,0,21.309999,42.525391,102153.531250,-68.754280
2020/10/16,8:56:56,4.020000,0,0.000000,0.000000,114,27,0,0,0,0,0,0,0,0,0,0,21.330000,42.419922,102150.960938,-68.540482
2020/10/16,8:57:6,4.018750,0,0.000000,0.000000,219,57,0,0,0,0,0,0,0,0,0,0,21.340000,42.588867,102157.656250,-69.094940
2020/10/16,8:57:16,4.017500,0,0.000000,0.000000,171,47,3,3,0,0,0,0,0,0,0,0,21.360001,42.422852,102143.812500,-67.950020
2020/10/16,8:57:26,4.017500,0,0.000000,0.000000,147,37,6,3,0,0,0,0,0,0,0,0,21.379999,42.400391,102146.585938,-68.179810
2020/10/16,8:57:36,4.016250,0,0.000000,0.000000,156,37,3,0,0,0,0,0,0,0,0,0,21.389999,42.377930,102138.125000,-67.479424
2020/10/16,8:57:46,4.015000,0,0.000000,0.000000,99,30,0,0,0,0,0,0,0,0,0,0,21.400000,42.307617,102141.945312,-67.795151
2020/10/16,8:57:56,4.016250,0,0.000000,0.000000,90,26,3,0,0,0,0,0,0,0,0,0,21.410000,42.320312,102142.078125,-67.806145
2020/10/16,8:58:6,4.016250,0,0.000000,0.000000,126,34,0,0,0,0,0,0,0,0,0,0,21.420000,42.358398,102140.804688,-67.701233
2020/10/16,8:58:16,4.016250,0,0.000000,0.000000,222,56,0,0,0,0,0,0,0,0,0,0,21.440001,42.287109,102140.312500,-67.660271
2020/10/16,8:58:26,4.018750,0,0.000000,0.000000,138,31,0,0,0,0,0,0,0,0,0,0,21.450001,42.265625,102152.359375,-68.657372
2020/10/16,8:58:36,4.018750,0,0.000000,0.000000,132,34,0,0,0,0,0,0,0,0,0,0,21.459999,42.194336,102158.265625,-69.144897
2020/10/16,8:58:46,4.018750,0,0.000000,0.000000,207,45,0,0,0,0,0,0,0,0,0,0,21.480000,42.744141,102159.218750,-68.986053
2020/10/16,8:58:56,4.018750,0,0.000000,0.000000,222,49,0,0,0,0,0,0,0,0,0,0,21.490000,42.161133,102165.484375,-69.742279
2020/10/16,8:59:6,4.017500,0,0.000000,0.000000,198,42,0,0,0,0,0,0,0,0,0,0,21.500000,42.114258,102171.000000,-70.198792
2020/10/16,8:59:16,4.016250,0,0.000000,0.000000,132,34,0,0,0,0,0,0,0,0,0,0,21.510000,42.021484,102168.031250,-69.953056
2020/10/16,8:59:26,4.016250,0,0.000000,0.000000,189,41,0,0,0,0,0,0,0,0,0,0,21.520000,42.081055,102176.789062,-70.677254
2020/10/16,8:59:36,4.015000,0,0.000000,0.000000,180,41,0,0,0,0,0,0,0,0,0,0,21.530001,41.975586,102176.554688,-70.658272
2020/10/16,8:59:46,4.015000,0,0.000000,0.000000,123,37,3,0,0,0,0,0,0,0,0,0,21.540001,41.975586,102176.296875,-70.636299
2020/10/16,8:59:56,4.015000,0,0.000000,0.000000,123,34,9,3,0,0,0,0,1,0,0,1,21.549999,42.025391,102175.804688,-70.595345
2020/10/16,9:0:6,4.016250,0,0.000000,0.000000,138,34,3,3,0,0,0,0,1,0,0,1,21.559999,42.061523,102191.359375,-71.881805
2020/10/16,9:0:16,4.017500,0,0.000000,0.000000,102,27,0,0,0,0,0,0,0,0,0,0,21.580000,42.074219,102187.984375,-71.603149
2020/10/16,9:0:26,4.018750,0,0.000000,0.000000,123,34,0,0,0,0,0,0,0,0,0,0,21.590000,41.957031,102186.718750,-71.498276
2020/10/16,9:0:36,4.017500,0,0.000000,0.000000,162,35,3,0,0,0,0,0,0,0,0,0,21.600000,41.946289,102183.343750,-71.219620
2020/10/16,9:0:46,4.017500,0,0.000000,0.000000,159,38,6,0,0,0,0,0,0,0,0,0,21.610001,41.864258,102186.359375,-71.468315
2020/10/16,9:0:56,4.017500,0,0.000000,0.000000,93,27,0,0,0,0,0,0,0,0,0,0,21.620001,41.959961,102182.203125,-71.124733
2020/10/16,9:1:6,4.016250,0,0.000000,0.000000,180,44,0,0,0,0,0,0,0,0,0,0,21.639999,41.949219,102184.562500,-71.320496
2020/10/16,9:1:16,4.015000,0,0.000000,0.000000,246,67,0,0,0,0,1,1,1,1,1,1,21.650000,41.938477,102187.593750,-71.570190
2020/10/16,9:1:26,4.013750,0,0.000000,0.000000,216,57,0,0,0,0,0,0,0,0,0,0,21.660000,41.974609,102180.148438,-70.954933
2020/10/16,9:1:36,4.013750,0,0.000000,0.000000,48,9,0,0,0,0,0,0,0,0,0,0,21.670000,41.940430,102175.609375,-70.579361
2020/10/16,9:1:46,4.013750,0,0.000000,0.000000,99,26,3,0,0,0,0,0,0,0,0,0,21.680000,41.870117,102170.406250,-70.148842
2020/10/16,9:1:56,4.015000,0,0.000000,0.000000,171,38,6,0,0,0,0,0,0,0,0,0,21.690001,41.799805,102167.664062,-69.922089
2020/10/16,9:2:6,4.016250,0,0.000000,0.000000,177,40,3,0,0,0,0,0,0,0,0,0,21.700001,41.753906,102165.734375,-69.763260
2020/10/16,9:2:16,4.018750,0,0.000000,0.000000,189,39,0,0,0,0,0,0,0,0,0,0,21.709999,41.741211,102171.218750,-70.215767
2020/10/16,9:2:26,4.017500,0,0.000000,0.000000,201,56,0,0,0,0,0,0,0,0,0,0,21.719999,41.754883,102161.328125,-69.398636
2020/10/16,9:2:36,4.017500,0,0.000000,0.000000,171,51,0,0,0,0,0,0,0,0,0,0,21.730000,41.708008,102167.203125,-69.884132
2020/10/16,9:2:46,4.016250,0,0.000000,0.000000,60,20,0,0,0,0,0,0,0,0,0,0,21.730000,41.648438,102159.000000,-69.205833
2020/10/16,9:2:56,4.016250,0,0.000000,0.000000,111,34,0,0,0,0,0,0,0,0,0,0,21.740000,41.649414,102160.171875,-69.302734
2020/10/16,9:3:6,4.015000,0,0.000000,0.000000,132,35,0,0,0,0,0,0,0,0,0,0,21.750000,41.638672,102157.039062,-69.043991
2020/10/16,9:3:16,4.013750,0,0.000000,0.000000,117,36,0,0,0,0,0,0,0,0,0,0,21.770000,41.639648,102156.546875,-69.003036
2020/10/16,9:3:26,4.013750,0,0.000000,0.000000,39,10,0,0,0,0,0,0,0,0,0,0,21.770000,41.640625,102159.812500,-69.273766
2020/10/16,9:3:36,4.013750,0,0.000000,0.000000,72,17,0,0,0,0,0,0,0,0,0,0,21.770000,41.627930,102157.750000,-69.102936
2020/10/16,9:3:46,4.013750,0,0.000000,0.000000,72,20,3,0,0,0,0,0,0,0,0,0,21.790001,41.629883,102164.031250,-69.589439
2020/10/16,9:3:56,4.017500,0,0.000000,0.000000,126,31,6,3,3,3,0,0,3,0,0,3,21.799999,41.594727,102162.750000,-69.516518
2020/10/16,9:4:6,4.017500,0,0.000000,0.000000,123,20,0,0,0,0,0,0,0,0,0,0,21.799999,41.643555,102162.093750,-69.461571
2020/10/16,9:4:16,4.016250,0,0.000000,0.000000,183,40,0,0,0,0,0,0,0,0,0,0,21.809999,41.537109,102172.328125,-70.307671
2020/10/16,9:4:26,4.016250,0,0.000000,0.000000,219,55,0,0,0,0,0,0,0,0,0,0,21.820000,41.477539,102173.500000,-70.404564
2020/10/16,9:4:36,4.016250,0,0.000000,0.000000,60,16,0,0,0,0,0,0,0,0,0,0,21.830000,41.503906,102180.187500,-70.957924
2020/10/16,9:4:46,4.015000,0,0.000000,0.000000,90,19,0,0,0,0,0,0,0,0,0,0,21.840000,41.515625,102184.898438,-71.347466
2020/10/16,9:4:56,4.013750,0,0.000000,0.000000,78,12,0,0,0,0,0,0,0,0,0,0,21.850000,41.528320,102182.187500,-71.123734
2020/10/16,9:5:6,4.013750,0,0.000000,0.000000,114,32,0,0,0,0,0,0,0,0,0,0,21.850000,41.445312,102185.453125,-71.393410
2020/10/16,9:5:16,4.012500,0,0.000000,0.000000,93,21,0,0,0,0,0,0,0,0,0,0,21.860001,41.433594,102186.625000,-71.490288
2020/10/16,9:5:26,4.013750,0,0.000000,0.000000,153,41,0,0,0,0,0,0,0,0,0,0,21.870001,41.412109,102186.789062,-71.504272
2020/10/16,9:5:36,4.017500,0,0.000000,0.000000,132,38,0,0,0,0,0,0,0,0,0,0,21.879999,41.352539,102181.953125,-71.103752
2020/10/16,9:5:46,4.016250,0,0.000000,0.000000,90,21,0,0,0,0,0,0,0,0,0,0,21.889999,41.331055,102182.109375,-71.116737
2020/10/16,9:5:56,4.016250,0,0.000000,0.000000,135,38,0,0,0,0,0,0,0,0,0,0,21.900000,41.342773,102174.265625,-70.468491
2020/10/16,9:6:6,4.016250,0,0.000000,0.000000,120,33,0,0,0,0,0,0,0,0,0,0,21.910000,41.390625,102179.789062,-70.924965
2020/10/16,9:6:16,4.016250,0,0.000000,0.000000,87,29,0,0,0,0,0,0,0,0,0,0,21.910000,41.557617,102181.617188,-71.076790
