Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/15,14:52:47,4.038750,0,0.000000,0.000000,141,47,0,0,0,0,0,0,0,0,0,0,23.959999,32.791992,102908.195312,-130.985443
2020/10/15,14:52:57,4.038750,0,0.000000,0.000000,231,73,0,0,0,0,0,0,0,0,0,0,23.980000,32.539062,102906.601562,-130.855347
2020/10/15,14:53:7,4.041250,0,0.000000,0.000000,198,62,0,0,0,0,0,0,0,0,0,0,24.020000,32.408203,102909.921875,-131.127457
2020/10/15,14:53:17,4.041250,0,0.000000,0.000000,195,65,3,0,0,0,0,0,0,0,0,0,24.040001,32.349609,102909.179688,-131.066879
2020/10/15,14:53:27,4.041250,0,0.000000,0.000000,147,43,6,0,0,0,0,0,0,0,0,0,24.059999,32.314453,102907.125000,-130.898056
2020/10/15,14:53:37,4.040000,0,0.000000,0.000000,201,61,6,0,0,0,0,0,0,0,0,0,24.090000,32.268555,102904.156250,-130.652756
2020/10/15,14:53:47,4.040000,0,0.000000,0.000000,264,88,0,0,0,0,0,0,0,0,0,0,24.120001,32.318359,102902.000000,-130.476959
2020/10/16,8:46:11,4.026250,0,0.000000,0.000000,105,35,0,0,0,0,0,0,0,0,0,0,19.840000,44.542969,102139.117188,-67.561356
2020/10/16,8:46:21,4.038750,0,0.000000,0.000000,138,42,0,0,0,0,0,0,0,0,0,0,19.870001,44.317383,102143.414062,-67.917046
2020/10/16,8:46:31,4.038750,0,0.000000,0.000000,102,31,0,0,0,0,0,0,0,0,0,0,19.889999,44.188477,102143.640625,-67.935028
2020/10/16,8:46:41,4.036250,0,0.000000,0.000000,147,46,7,0,0,0,0,0,0,0,0,0,19.930000,44.192383,102146.953125,-68.209785
2020/10/16,8:46:51,4.033750,0,0.000000,0.000000,126,36,7,0,0,0,0,0,0,0,0,0,19.959999,44.302734,102150.343750,-68.489525
2020/10/16,8:47:6,4.037500,0,0.000000,0.000000,186,58,3,0,0,0,0,0,0,0,0,0,20.000000,44.618164,102146.812500,-68.197800
2020/10/16,8:47:16,4.037500,0,0.000000,0.000000,228,72,3,0,0,0,0,0,0,0,0,0,20.020000,44.511719,102154.789062,-68.858177
2020/10/16,8:47:26,4.038750,0,0.000000,0.000000,180,52,0,0,0,0,0,0,0,0,0,0,20.049999,44.276367,102150.796875,-68.527489
2020/10/16,8:47:36,4.038750,0,0.000000,0.000000,135,41,3,0,0,0,0,0,0,0,0,0,20.080000,44.230469,102145.125000,-68.057922
2020/10/16,8:47:46,4.038750,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0,20.100000,44.112305,102154.046875,-68.796234
2020/10/16,8:47:56,4.038750,0,0.000000,0.000000,120,40,0,0,0,0,0,0,0,0,0,0,20.120001,44.174805,102150.234375,-68.480537
2020/10/16,8:48:6,4.036250,0,0.000000,0.000000,159,42,0,0,0,0,0,0,0,0,0,0,20.139999,44.082031,102145.359375,-68.077904
2020/10/16,8:48:16,4.037500,0,0.000000,0.000000,108,28,0,0,0,0,0,0,0,0,0,0,20.170000,44.108398,102147.375000,-68.244751
2020/10/16,8:48:26,4.037500,0,0.000000,0.000000,81,27,0,0,0,0,0,0,0,0,0,0,20.180000,43.965820,102144.984375,-68.046936
2020/10/16,8:48:36,4.036250,0,0.000000,0.000000,135,41,0,0,0,0,0,0,0,0,0,0,20.209999,43.956055,102144.265625,-67.986984
2020/10/16,8:48:46,4.033750,0,0.000000,0.000000,81,27,0,0,0,0,0,0,0,0,0,0,20.230000,43.899414,102139.914062,-67.627296
2020/10/16,8:48:56,4.036250,0,0.000000,0.000000,135,45,0,0,0,0,0,0,0,0,0,0,20.250000,43.901367,102133.773438,-67.118721
2020/10/16,8:49:6,4.036250,0,0.000000,0.000000,147,49,3,0,0,0,0,0,0,0,0,0,20.280001,43.759766,102133.046875,-67.058769
2020/10/16,8:49:16,4.037500,0,0.000000,0.000000,102,34,3,0,0,0,0,0,0,0,0,0,20.309999,43.798828,102132.843750,-67.042778
2020/10/16,8:49:26,4.037500,0,0.000000,0.000000,90,27,6,3,0,0,0,0,0,0,0,0,20.330000,43.752930,102127.546875,-66.604118
2020/10/16,8:49:36,4.037500,0,0.000000,0.000000,78,23,3,3,0,0,0,0,0,0,0,0,20.340000,43.646484,102121.046875,-66.066513
2020/10/16,8:49:46,4.037500,0,0.000000,0.000000,57,19,0,0,0,0,0,0,0,0,0,0,20.370001,43.613281,102117.578125,-65.779709
2020/10/16,8:49:56,4.036250,0,0.000000,0.000000,147,49,0,0,0,0,0,0,0,0,0,0,20.379999,43.685547,102115.187500,-65.581841
2020/10/16,8:50:6,4.036250,0,0.000000,0.000000,129,43,0,0,0,0,0,0,0,0,0,0,20.410000,43.569336,102112.140625,-65.330002
2020/10/16,8:50:16,4.037500,0,0.000000,0.000000,117,39,3,0,0,0,0,0,0,0,0,0,20.440001,43.536133,102112.359375,-65.347992
2020/10/16,8:50:26,4.037500,0,0.000000,0.000000,162,50,3,0,0,0,0,0,0,0,0,0,20.450001,43.489258,102105.335938,-64.766350
2020/10/16,8:50:36,4.032500,0,0.000000,0.000000,174,43,3,0,0,0,0,0,0,0,0,0,20.469999,43.406250,102103.828125,-64.641418
2020/10/16,8:50:46,4.032500,0,0.000000,0.000000,90,27,0,0,0,0,0,0,0,0,0,0,20.500000,43.348633,102104.007812,-64.657410
