Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/16,8:54:34,4.006250,0,0.000000,0.000000,114,23,3,0,0,0,0,0,0,0,0,0,20.959999,43.572266,102150.531250,-68.505516
2020/10/16,8:54:44,4.008750,0,0.000000,0.000000,111,22,0,0,0,0,0,0,0,0,0,0,20.969999,43.431641,102148.515625,-68.338669
2020/10/16,8:54:54,4.010000,0,0.000000,0.000000,102,30,0,0,0,0,0,0,0,0,0,0,20.990000,43.385742,102151.937500,-68.621407
2020/10/16,8:55:4,4.011250,0,0.000000,0.000000,93,31,0,0,0,0,0,0,0,0,0,0,21.010000,43.317383,102145.125000,-68.057922
2020/10/16,8:55:14,4.008750,0,0.000000,0.000000,60,20,0,0,0,0,0,0,0,0,0,0,21.030001,43.282227,102141.296875,-67.741203
2020/10/16,8:55:24,4.008750,0,0.000000,0.000000,30,10,3,0,0,0,0,0,0,0,0,0,21.049999,43.224609,102133.656250,-67.109726
2020/10/16,8:55:34,4.010000,0,0.000000,0.000000,117,35,9,0,0,0,0,0,0,0,0,0,21.080000,43.180664,102134.640625,-67.191658
2020/10/16,8:55:44,4.010000,0,0.000000,0.000000,150,42,6,0,0,0,0,0,0,0,0,0,21.090000,43.170898,102130.273438,-66.829948
2020/10/16,8:55:54,4.008750,0,0.000000,0.000000,93,27,0,0,0,0,0,0,0,0,0,0,21.110001,43.183594,102126.765625,-66.539169
2020/10/16,8:56:4,4.006250,0,0.000000,0.000000,111,37,0,0,0,0,0,0,0,0,0,0,21.129999,43.185547,102119.093750,-65.904625
2020/10/16,8:56:14,4.003750,0,0.000000,0.000000,81,24,0,0,0,0,0,0,0,0,0,0,21.139999,43.068359,102115.718750,-65.625816
2020/10/16,8:56:24,4.003750,0,0.000000,0.000000,51,14,0,0,0,0,0,0,0,0,0,0,21.160000,43.152344,102116.476562,-65.688774
2020/10/16,8:56:34,4.005000,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0,21.180000,43.095703,102112.539062,-65.361984
2020/10/16,8:56:44,4.006250,0,0.000000,0.000000,129,43,0,0,0,0,0,0,0,0,0,0,21.200001,42.991211,102105.726562,-64.799324
2020/10/16,8:56:54,4.008750,0,0.000000,0.000000,126,34,7,0,0,0,0,0,0,0,0,0,21.209999,42.919922,102098.156250,-64.172676
2020/10/16,8:57:4,4.008750,0,0.000000,0.000000,63,21,0,0,0,0,0,0,0,0,0,0,21.230000,42.862305,102100.296875,-64.349579
2020/10/16,8:57:14,4.008750,0,0.000000,0.000000,78,22,0,0,0,0,0,0,0,0,0,0,21.250000,42.829102,102095.859375,-63.982769
2020/10/16,8:57:24,4.008750,0,0.000000,0.000000,162,50,3,0,0,0,0,0,0,0,0,0,21.270000,42.842773,102096.109375,-64.003761
2020/10/16,8:57:34,4.008750,0,0.000000,0.000000,147,49,6,0,0,0,0,0,0,0,0,0,21.280001,42.843750,102091.750000,-63.641937
2020/10/16,8:57:44,4.008750,0,0.000000,0.000000,69,20,6,3,3,0,0,0,1,0,0,1,21.299999,42.797852,102093.343750,-63.773872
2020/10/16,8:57:54,4.006250,0,0.000000,0.000000,117,36,0,0,0,0,0,0,0,0,0,0,21.320000,42.751953,102084.828125,-63.069191
2020/10/16,8:58:4,4.003750,0,0.000000,0.000000,51,17,0,0,0,0,0,0,0,0,0,0,21.330000,42.706055,102092.968750,-63.742889
2020/10/16,8:58:14,4.003750,0,0.000000,0.000000,105,35,0,0,0,0,0,0,0,0,0,0,21.350000,42.660156,102085.828125,-63.152153
2020/10/16,8:58:24,4.002500,0,0.000000,0.000000,228,76,3,0,0,0,1,1,1,1,1,1,21.360001,42.672852,102092.546875,-63.708904
2020/10/16,8:58:34,4.003750,0,0.000000,0.000000,267,77,6,0,0,0,0,0,0,0,0,0,21.370001,42.650391,102094.687500,-63.885818
