Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/16,8:59:52,3.878750,0,0.000000,0.000000,129,35,3,0,0,0,0,0,0,0,0,0,21.430000,42.810547,102093.078125,-63.752884
2020/10/16,9:0:2,3.877500,0,0.000000,0.000000,72,20,0,0,0,0,0,0,0,0,0,0,21.450001,42.777344,102101.218750,-64.426537
2020/10/16,9:0:12,3.877500,0,0.000000,0.000000,177,43,3,0,0,0,0,0,0,0,0,0,21.469999,42.718750,102104.265625,-64.678398
2020/10/16,9:0:22,3.872500,0,0.000000,0.000000,183,49,3,0,0,0,0,0,0,0,0,0,21.490000,42.958008,102101.734375,-64.468513
2020/10/16,9:0:32,3.871250,0,0.000000,0.000000,96,32,0,0,0,0,0,0,0,0,0,0,21.510000,42.782227,102101.046875,-64.411545
2020/10/16,9:0:42,3.871250,0,0.000000,0.000000,123,41,3,0,0,0,0,0,0,0,0,0,21.510000,42.747070,102102.320312,-64.517487
2020/10/16,9:0:52,3.872500,0,0.000000,0.000000,66,22,3,0,0,0,0,0,0,0,0,0,21.530001,42.689453,102095.625000,-63.962780
2020/10/16,9:1:2,3.875000,0,0.000000,0.000000,69,19,0,0,0,0,0,0,0,0,0,0,21.540001,42.654297,102094.156250,-63.841839
2020/10/16,9:1:12,3.876250,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,21.559999,42.621094,102098.984375,-64.241638
2020/10/16,9:1:22,3.877500,0,0.000000,0.000000,150,46,7,0,0,0,0,0,0,0,0,0,21.570000,42.561523,102096.984375,-64.075722
2020/10/16,9:1:32,3.877500,0,0.000000,0.000000,114,38,0,0,0,0,0,0,0,0,0,0,21.590000,42.586914,102093.562500,-63.791862
2020/10/16,9:1:42,3.876250,0,0.000000,0.000000,150,46,0,0,0,0,0,0,0,0,0,0,21.600000,42.528320,102088.781250,-63.397049
2020/10/16,9:1:52,3.876250,0,0.000000,0.000000,105,35,0,0,0,0,0,0,0,0,0,0,21.620001,42.542969,102087.640625,-63.302090
2020/10/16,9:2:2,3.877500,0,0.000000,0.000000,90,26,0,0,0,0,0,0,0,0,0,0,21.629999,42.448242,102081.890625,-62.826286
2020/10/16,9:2:12,3.876250,0,0.000000,0.000000,102,30,0,0,0,0,0,0,0,0,0,0,21.639999,42.355469,102079.468750,-62.626366
2020/10/16,9:2:22,3.876250,0,0.000000,0.000000,159,49,0,0,0,0,0,0,0,0,0,0,21.670000,42.356445,102077.781250,-62.486416
2020/10/16,9:2:32,3.876250,0,0.000000,0.000000,129,35,0,0,0,0,0,0,0,0,0,0,21.670000,42.322266,102076.820312,-62.406445
2020/10/16,9:2:42,3.875000,0,0.000000,0.000000,90,26,0,0,0,0,0,0,0,0,0,0,21.680000,42.275391,102075.250000,-62.277489
2020/10/16,9:2:52,3.873750,0,0.000000,0.000000,81,23,0,0,0,0,0,0,0,0,0,0,21.700001,42.229492,102069.500000,-61.801640
2020/10/16,9:3:2,3.873750,0,0.000000,0.000000,129,39,0,0,0,0,0,0,0,0,0,0,21.709999,42.158203,102070.781250,-61.907608
2020/10/16,9:3:12,3.873750,0,0.000000,0.000000,90,22,0,0,0,0,0,0,0,0,0,0,21.719999,42.111328,102071.125000,-61.935600
2020/10/16,9:3:22,3.875000,0,0.000000,0.000000,78,22,0,0,0,0,0,0,0,0,0,0,21.730000,42.149414,102078.421875,-62.539398
2020/10/16,9:3:32,3.876250,0,0.000000,0.000000,36,12,0,0,0,0,0,0,0,0,0,0,21.730000,42.184570,102075.531250,-62.300480
2020/10/16,9:3:42,3.876250,0,0.000000,0.000000,39,13,0,0,0,0,0,0,0,0,0,0,21.750000,42.281250,102079.078125,-62.593376
2020/10/16,9:3:52,3.876250,0,0.000000,0.000000,93,27,0,0,0,0,0,0,0,0,0,0,21.760000,42.127930,102075.687500,-62.313477
2020/10/16,9:4:2,3.876250,0,0.000000,0.000000,90,21,0,0,0,0,0,0,0,0,0,0,21.770000,41.925781,102075.046875,-62.260494
2020/10/16,9:4:12,3.876250,0,0.000000,0.000000,63,15,0,0,0,0,0,0,0,0,0,0,21.790001,41.891602,102084.140625,-63.013214
2020/10/16,9:4:22,3.875000,0,0.000000,0.000000,108,28,3,0,0,0,0,0,0,0,0,0,21.790001,41.857422,102081.296875,-62.777306
2020/10/16,9:4:32,3.875000,0,0.000000,0.000000,69,16,0,0,0,0,0,0,0,0,0,0,21.809999,41.858398,102090.789062,-63.562973
2020/10/16,9:4:42,3.875000,0,0.000000,0.000000,48,13,0,0,0,0,0,0,0,0,0,0,21.820000,41.859375,102091.562500,-63.626942
2020/10/16,9:4:52,3.873750,0,0.000000,0.000000,90,23,0,0,0,0,0,0,0,0,0,0,21.830000,41.777344,102094.687500,-63.885818
2020/10/16,9:5:2,3.872500,0,0.000000,0.000000,177,48,3,0,0,0,0,0,0,0,0,0,21.840000,41.981445,102091.796875,-63.645935
2020/10/16,9:5:12,3.871250,0,0.000000,0.000000,150,42,3,0,0,0,0,0,0,0,0,0,21.850000,41.909180,102094.078125,-63.834843
2020/10/16,9:5:22,3.868750,0,0.000000,0.000000,87,29,3,0,0,0,0,0,0,0,0,0,21.860001,41.767578,102095.781250,-63.975773
2020/10/16,9:5:32,3.867500,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,21.860001,41.851562,102097.085938,-64.084717
2020/10/16,9:5:42,3.875000,0,0.000000,0.000000,57,19,0,0,0,0,0,0,0,0,0,0,21.870001,41.768555,102090.570312,-63.544983
2020/10/16,9:5:52,3.875000,0,0.000000,0.000000,90,23,0,0,0,0,0,0,0,0,0,0,21.879999,41.733398,102095.515625,-63.953785
2020/10/16,9:6:2,3.873750,0,0.000000,0.000000,63,18,0,0,0,0,0,0,0,0,0,0,21.879999,41.805664,102092.195312,-63.678917
2020/10/16,9:6:12,3.873750,0,0.000000,0.000000,69,23,0,0,0,0,0,0,0,0,0,0,21.900000,41.795898,102094.359375,-63.858833
2020/10/16,9:6:22,3.873750,0,0.000000,0.000000,123,41,0,0,0,0,0,0,0,0,0,0,21.910000,41.736328,102092.750000,-63.724895
2020/10/16,9:6:32,3.873750,0,0.000000,0.000000,114,34,3,0,0,0,0,0,0,0,0,0,21.920000,42.083008,102086.687500,-63.224125
2020/10/16,9:6:42,3.873750,0,0.000000,0.000000,60,17,0,0,0,0,0,0,0,0,0,0,21.930000,41.714844,102087.000000,-63.249115
2020/10/16,9:6:52,3.872500,0,0.000000,0.000000,72,24,3,0,0,0,0,0,0,0,0,0,21.930000,41.702148,102082.335938,-62.863274
2020/10/16,9:7:2,3.871250,0,0.000000,0.000000,144,40,0,0,0,0,0,0,0,0,0,0,21.940001,41.668945,102078.484375,-62.544395
2020/10/16,9:7:12,3.868750,0,0.000000,0.000000,237,63,0,0,0,0,0,0,0,0,0,0,21.959999,41.919922,102084.812500,-63.068192
2020/10/16,9:7:22,3.868750,0,0.000000,0.000000,120,32,0,0,0,0,0,0,0,0,0,0,21.959999,41.776367,102081.070312,-62.759315
2020/10/16,9:7:32,3.867500,0,0.000000,0.000000,147,41,0,0,0,0,0,0,0,0,0,0,21.969999,41.861328,102074.468750,-62.097549
2020/10/16,9:7:42,3.867500,0,0.000000,0.000000,150,42,0,0,0,0,0,0,0,0,0,0,21.980000,41.791016,102074.359375,-62.203514
2020/10/16,9:7:52,3.868750,0,0.000000,0.000000,69,23,0,0,0,0,0,0,0,0,0,0,21.990000,41.744141,102076.531250,-62.383453
2020/10/16,9:8:2,3.868750,0,0.000000,0.000000,162,54,3,0,0,0,0,1,1,0,1,1,22.000000,41.792969,102072.250000,-62.028572
2020/10/16,9:8:12,3.871250,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0,22.010000,41.985352,102067.039062,-61.597698
2020/10/16,9:8:22,3.873750,0,0.000000,0.000000,210,66,0,0,0,0,0,0,0,0,0,0,22.020000,41.686523,102064.609375,-61.396751
2020/10/16,9:8:32,3.873750,0,0.000000,0.000000,171,57,0,0,0,0,0,0,0,0,0,0,22.030001,41.569336,102068.585938,-61.725662
2020/10/16,9:8:42,3.872500,0,0.000000,0.000000,117,39,0,0,0,0,0,0,0,0,0,0,22.040001,41.593750,102072.640625,-62.060558
2020/10/16,9:8:52,3.871250,0,0.000000,0.000000,27,9,0,0,0,0,0,0,0,0,0,0,22.049999,42.250000,102066.039062,-61.514721
2020/10/16,9:9:2,3.871250,0,0.000000,0.000000,48,12,3,0,0,0,0,0,0,0,0,0,22.059999,41.834961,102076.078125,-62.345467
2020/10/16,9:9:12,3.856250,0,0.000000,0.000000,126,42,3,0,0,0,0,0,0,0,0,0,22.070000,41.715820,102065.851562,-61.498726
2020/10/16,9:9:22,3.866250,0,0.000000,0.000000,138,42,0,0,0,0,0,0,0,0,0,0,22.080000,41.728516,102066.593750,-61.560707
2020/10/16,9:9:32,3.866250,0,0.000000,0.000000,168,49,0,0,0,0,0,0,0,0,0,0,22.090000,41.634766,102073.882812,-62.163528
2020/10/16,9:9:42,3.853750,0,0.000000,0.000000,165,41,0,0,0,0,0,0,0,0,0,0,22.100000,41.658203,102072.382812,-62.039566
2020/10/16,9:9:52,3.866250,0,0.000000,0.000000,216,57,0,0,0,0,0,0,0,0,0,0,22.110001,41.660156,102075.929688,-62.333469
2020/10/16,9:10:2,3.868750,0,0.000000,0.000000,183,61,0,0,0,0,0,0,0,0,0,0,22.120001,41.577148,102072.531250,-62.052563
2020/10/16,9:10:12,3.868750,0,0.000000,0.000000,159,53,0,0,0,0,0,0,0,0,0,0,22.129999,41.566406,102079.796875,-62.538395
2020/10/16,9:10:22,3.871250,0,0.000000,0.000000,174,50,0,0,0,0,0,0,0,0,0,0,22.150000,41.460938,102080.062500,-62.675346
2020/10/16,9:10:32,3.871250,0,0.000000,0.000000,117,31,0,0,0,0,0,0,0,0,0,0,22.160000,41.891602,102080.375000,-62.701336
2020/10/16,9:10:42,3.870000,0,0.000000,0.000000,114,30,0,0,0,0,0,0,0,0,0,0,22.170000,41.510742,102077.945312,-62.500412
2020/10/16,9:10:52,3.871250,0,0.000000,0.000000,147,37,0,0,0,0,0,0,0,0,0,0,22.180000,41.344727,102088.406250,-63.365063
2020/10/16,9:11:2,3.868750,0,0.000000,0.000000,60,16,0,0,0,0,0,0,0,0,0,0,22.190001,41.297852,102081.382812,-62.784306
2020/10/16,9:11:12,3.866250,0,0.000000,0.000000,84,28,0,0,0,0,0,0,0,0,0,0,22.200001,41.227539,102082.656250,-62.889263
2020/10/16,9:11:22,3.865000,0,0.000000,0.000000,129,43,0,0,0,0,0,0,0,0,0,0,22.209999,41.192383,102082.578125,-62.883266
2020/10/16,9:11:32,3.863750,0,0.000000,0.000000,129,43,3,0,0,0,0,0,0,0,0,0,22.219999,41.168945,102083.859375,-62.990223
2020/10/16,9:11:42,3.863750,0,0.000000,0.000000,150,50,0,0,0,0,0,0,0,0,0,0,22.219999,41.158203,102086.125000,-63.177143
2020/10/16,9:11:52,3.866250,0,0.000000,0.000000,39,13,0,0,0,0,0,0,0,0,0,0,22.230000,41.122070,102089.765625,-63.478012
2020/10/16,9:12:2,3.866250,0,0.000000,0.000000,84,24,3,3,0,0,0,0,0,0,0,0,22.230000,41.111328,102084.093750,-63.009216
2020/10/16,9:12:12,3.868750,0,0.000000,0.000000,69,19,3,3,0,0,0,0,1,0,0,1,22.240000,41.112305,102085.406250,-63.117168
2020/10/16,9:12:22,3.868750,0,0.000000,0.000000,180,56,3,3,0,0,0,0,0,0,0,0,22.250000,41.172852,102078.343750,-62.533398
2020/10/16,9:12:32,3.870000,0,0.000000,0.000000,144,48,3,3,0,0,0,0,0,0,0,0,22.260000,41.125977,102083.281250,-62.942242
2020/10/16,9:12:42,3.870000,0,0.000000,0.000000,75,25,3,3,0,0,0,0,0,0,0,0,22.270000,41.042969,102083.625000,-62.970230
2020/10/16,9:12:52,3.870000,0,0.000000,0.000000,87,29,0,0,0,0,0,0,0,0,0,0,22.280001,41.043945,102076.171875,-62.353462
2020/10/16,9:13:2,3.870000,0,0.000000,0.000000,126,42,0,0,0,0,0,0,0,0,0,0,22.290001,41.020508,102072.359375,-62.037567
2020/10/16,9:13:12,3.870000,0,0.000000,0.000000,129,35,0,0,0,0,0,0,0,0,0,0,22.290001,41.008789,102068.609375,-61.727661
2020/10/16,9:13:22,3.868750,0,0.000000,0.000000,126,23,0,0,0,0,0,0,0,0,0,0,22.299999,41.034180,102069.351562,-61.788643
2020/10/16,9:13:32,3.868750,0,0.000000,0.000000,207,47,0,0,0,0,0,0,0,0,0,0,22.309999,40.951172,102068.843750,-61.746655
2020/10/16,9:13:42,3.851250,0,0.000000,0.000000,180,46,0,0,0,0,0,0,0,0,0,0,22.320000,40.987305,102058.046875,-60.852875
2020/10/16,9:13:52,3.863750,0,0.000000,0.000000,108,30,3,0,0,0,0,0,0,0,0,0,22.320000,40.963867,102051.976562,-60.350964
2020/10/16,9:14:2,3.863750,0,0.000000,0.000000,132,38,3,0,0,0,0,0,0,0,0,0,22.330000,40.929688,102050.046875,-60.190990
2020/10/16,9:14:12,3.866250,0,0.000000,0.000000,105,32,0,0,0,0,0,0,0,0,0,0,22.330000,40.941406,102049.085938,-60.111000
2020/10/16,9:14:22,3.853750,0,0.000000,0.000000,63,18,6,0,0,0,0,0,0,0,0,0,22.200001,41.215820,102021.031250,-57.789047
2020/10/16,9:14:32,3.856250,0,0.000000,0.000000,114,34,6,0,0,0,0,0,0,0,0,0,22.350000,41.456055,102048.890625,-60.095001
2020/10/16,9:14:42,3.868750,0,0.000000,0.000000,135,38,0,0,0,0,0,0,0,0,0,0,22.360001,41.349609,102043.679688,-59.664051
2020/10/16,9:14:52,3.868750,0,0.000000,0.000000,117,36,0,0,0,0,0,0,0,0,0,0,22.370001,41.350586,102042.093750,-59.533062
2020/10/16,9:15:2,3.868750,0,0.000000,0.000000,96,32,3,0,0,0,0,0,0,0,0,0,22.379999,41.279297,102046.156250,-59.869030
2020/10/16,9:15:12,3.866250,0,0.000000,0.000000,255,69,3,0,0,0,1,1,1,1,1,1,22.389999,41.340820,102052.906250,-60.427952
2020/10/16,9:15:22,3.868750,0,0.000000,0.000000,240,76,0,0,0,0,1,1,1,1,1,1,22.410000,41.293945,102048.125000,-60.032009
2020/10/16,9:15:32,3.868750,0,0.000000,0.000000,129,43,0,0,0,0,0,0,0,0,0,0,22.410000,41.366211,102043.406250,-59.641052
2020/10/16,9:15:42,3.868750,0,0.000000,0.000000,60,20,0,0,0,0,0,0,0,0,0,0,22.420000,41.165039,102052.093750,-60.359962
2020/10/16,9:15:52,3.866250,0,0.000000,0.000000,138,42,0,0,0,0,0,0,0,0,0,0,22.440001,40.998047,102051.437500,-60.305973
2020/10/16,9:16:2,3.863750,0,0.000000,0.000000,117,36,0,0,0,0,0,0,0,0,0,0,22.450001,41.024414,102057.773438,-60.830879
2020/10/16,9:16:12,3.857500,0,0.000000,0.000000,87,23,0,0,0,0,0,0,0,0,0,0,21.320000,40.931641,101864.664062,-44.834835
2020/10/16,9:16:22,3.866250,0,0.000000,0.000000,135,42,3,0,0,0,0,0,0,0,0,0,22.459999,40.976562,102066.453125,-61.548710
2020/10/16,9:16:32,3.867500,0,0.000000,0.000000,138,36,3,0,0,0,0,0,0,0,0,0,22.469999,40.929688,102069.546875,-61.805637
2020/10/16,9:16:42,3.866250,0,0.000000,0.000000,138,28,0,0,0,0,0,0,0,0,0,0,22.480000,41.241211,102067.539062,-61.638687
2020/10/16,9:16:52,3.866250,0,0.000000,0.000000,108,24,0,0,0,0,0,0,0,0,0,0,22.500000,41.041016,102078.890625,-62.578381
2020/10/16,9:17:2,3.867500,0,0.000000,0.000000,141,43,0,0,0,0,0,0,0,0,0,0,22.500000,41.016602,102074.718750,-62.233505
2020/10/16,9:17:12,3.851250,0,0.000000,0.000000,141,47,0,0,0,0,0,0,0,0,0,0,22.510000,41.076172,102078.273438,-62.527401
2020/10/16,9:17:22,3.866250,0,0.000000,0.000000,117,31,0,0,0,0,0,0,0,0,0,0,22.520000,41.078125,102079.546875,-62.632362
2020/10/16,9:17:32,3.866250,0,0.000000,0.000000,126,38,0,0,0,0,0,0,0,0,0,0,22.530001,41.115234,102079.468750,-62.626366
2020/10/16,9:17:42,3.866250,0,0.000000,0.000000,117,35,0,0,0,0,0,0,0,0,0,0,22.540001,41.055664,102081.171875,-62.767311
2020/10/16,9:17:52,3.865000,0,0.000000,0.000000,90,27,0,0,0,0,0,0,0,0,0,0,22.549999,40.961914,102082.359375,-62.865273
2020/10/16,9:18:2,3.863750,0,0.000000,0.000000,132,37,0,0,0,0,0,0,0,0,0,0,22.559999,40.974609,102078.109375,-62.513405
2020/10/16,9:18:12,3.850000,0,0.000000,0.000000,183,57,0,0,0,0,0,0,0,0,0,0,22.570000,40.926758,102074.796875,-62.239502
2020/10/16,9:18:22,3.861250,0,0.000000,0.000000,78,22,3,3,0,0,0,0,1,0,0,1,22.580000,40.856445,102079.312500,-62.613369
2020/10/16,9:18:32,3.861250,0,0.000000,0.000000,78,26,3,3,0,0,0,0,1,0,0,1,22.590000,40.858398,102079.625000,-62.639359
2020/10/16,9:18:42,3.858750,0,0.000000,0.000000,105,27,0,0,0,0,0,0,0,0,0,0,22.590000,40.929688,102077.695312,-62.479420
2020/10/16,9:18:52,3.861250,0,0.000000,0.000000,162,46,0,0,0,0,0,0,0,0,0,0,22.610001,40.858398,102074.296875,-62.198517
2020/10/16,9:19:2,3.866250,0,0.000000,0.000000,144,44,0,0,0,0,0,0,0,0,0,0,22.610001,40.824219,102083.945312,-62.997219
2020/10/16,9:19:12,3.848750,0,0.000000,0.000000,147,41,0,0,0,0,0,0,0,0,0,0,22.620001,41.242188,102073.140625,-62.102547
2020/10/16,9:19:22,3.863750,0,0.000000,0.000000,159,45,3,0,0,0,0,0,0,0,0,0,22.629999,40.932617,102078.609375,-62.554390
2020/10/16,9:19:32,3.865000,0,0.000000,0.000000,63,17,0,0,0,0,0,0,0,0,0,0,22.639999,40.802734,102073.796875,-62.156528
2020/10/16,9:19:42,3.866250,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,22.660000,40.767578,102071.781250,-61.990582
2020/10/16,9:19:52,3.865000,0,0.000000,0.000000,171,53,0,0,0,0,0,0,0,0,0,0,22.670000,40.805664,102070.734375,-61.903610
2020/10/16,9:20:2,3.863750,0,0.000000,0.000000,147,41,0,0,0,0,0,0,0,0,0,0,22.680000,40.876953,102078.000000,-62.504410
2020/10/16,9:20:12,3.861250,0,0.000000,0.000000,138,42,0,0,0,0,0,0,0,0,0,0,22.680000,40.830078,102074.281250,-62.196514
