Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/15,14:45:9,3.876250,0,0.000000,0.000000,192,54,6,3,3,3,0,0,3,0,0,3,24.000000,33.777344,102935.343750,-133.217712
2020/10/15,14:45:19,3.877500,0,0.000000,0.000000,222,61,9,6,6,6,0,0,7,0,0,7,24.040001,33.053711,102937.812500,-133.421249
2020/10/15,14:45:29,3.878750,0,0.000000,0.000000,222,71,9,0,0,0,1,1,1,1,1,1,24.070000,32.607422,102934.187500,-133.123383
2020/10/15,14:45:39,3.878750,0,0.000000,0.000000,210,67,9,0,0,0,0,1,1,0,1,1,24.100000,32.718750,102942.000000,-133.764771
2020/10/15,14:45:49,3.878750,0,0.000000,0.000000,249,80,0,0,0,0,1,1,1,1,1,1,24.129999,33.036133,102935.515625,-133.231613
2020/10/15,14:45:59,3.877500,0,0.000000,0.000000,231,62,3,0,0,0,1,1,1,1,1,1,24.150000,33.170898,102939.203125,-133.535431
2020/10/15,14:46:9,3.876250,0,0.000000,0.000000,294,83,9,3,3,0,1,1,3,1,1,3,24.180000,33.197266,102941.296875,-133.707184
2020/10/15,14:46:19,3.876250,0,0.000000,0.000000,252,74,9,3,3,0,1,1,3,1,1,3,24.200001,32.544922,102935.171875,-133.202820
2020/10/15,14:46:29,3.873750,0,0.000000,0.000000,231,63,3,0,0,0,0,0,0,0,0,0,24.219999,33.962891,102935.421875,-133.224655
0/0/0,0:0:0,3.861250,0,0.000000,0.000000,213,50,0,0,0,0,0,0,0,0,0,0,20.040001,45.955078,102133.203125,-67.071754
2020/10/16,8:45:33,3.873750,0,0.000000,0.000000,375,103,6,0,0,0,1,1,1,1,1,1,20.070000,45.540039,102139.156250,-67.564354
2020/10/16,8:45:45,3.871250,0,0.000000,0.000000,159,47,0,0,0,0,0,0,0,0,0,0,20.120001,44.935547,102138.015625,-67.503403
2020/10/16,8:45:55,3.873750,0,0.000000,0.000000,183,54,0,0,0,0,0,0,0,0,0,0,20.160000,44.844727,102142.148438,-67.812141
2020/10/16,8:46:5,3.873750,0,0.000000,0.000000,132,40,0,0,0,0,0,0,0,0,0,0,20.190001,44.692383,102139.968750,-67.631294
2020/10/16,8:46:15,3.873750,0,0.000000,0.000000,90,27,0,0,0,0,0,0,0,0,0,0,20.230000,44.575195,102136.781250,-67.368515
2020/10/16,8:46:25,3.872500,0,0.000000,0.000000,90,27,0,0,0,0,0,0,0,0,0,0,20.250000,44.554688,102142.703125,-67.858101
2020/10/16,8:46:35,3.872500,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,20.280001,44.402344,102136.265625,-67.325554
2020/10/16,8:46:45,3.872500,0,0.000000,0.000000,102,31,0,0,0,0,0,0,0,0,0,0,20.299999,44.369141,102142.000000,-67.800148
2020/10/16,8:46:55,3.872500,0,0.000000,0.000000,120,34,0,0,0,0,0,0,0,0,0,0,20.330000,44.407227,102140.390625,-67.667267
