Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,135,34,0,0,0,0,0,0,0,0,0,0,21.200001,43.178711,102075.328125,-62.283485
0/0/0,0:0:0,4.058750,0,0.000000,0.000000,75,25,0,0,0,0,0,0,0,0,0,0,21.250000,42.795898,102075.000000,-62.256496
0/0/0,0:0:0,4.058750,0,0.000000,0.000000,87,29,0,0,0,0,0,0,0,0,0,0,21.280001,43.271484,102081.257812,-62.774307
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,144,42,3,0,0,0,0,0,0,0,0,0,21.320000,42.743164,102080.500000,-62.711330
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,207,62,0,0,0,0,0,0,0,0,0,0,21.559999,42.125977,102084.203125,-63.018211
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,108,33,0,0,0,0,0,0,0,0,0,0,21.610001,41.985352,102084.687500,-63.058193
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,114,32,0,0,0,0,0,0,0,0,0,0,21.639999,41.783203,102078.250000,-62.525402
0/0/0,0:0:0,4.052500,0,0.000000,0.000000,114,29,0,0,0,0,0,0,0,0,0,0,21.700001,42.864258,102083.796875,-62.984226
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,63,15,3,0,0,0,0,0,0,0,0,0,21.740000,41.720703,102079.882812,-62.660351
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,132,44,3,0,0,0,0,1,1,0,1,1,21.790001,41.397461,102071.062500,-61.930599
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,93,28,0,0,0,0,0,0,0,0,0,0,21.840000,41.256836,102065.906250,-61.503723
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,114,38,3,0,0,0,0,0,0,0,0,0,21.879999,41.005859,102067.921875,-61.670677
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,105,35,0,0,0,0,0,0,0,0,0,0,21.900000,40.972656,102063.640625,-61.315773
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,84,25,3,0,0,0,0,0,0,0,0,0,21.930000,40.951172,102061.187500,-61.112820
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,141,37,3,0,0,0,0,0,0,0,0,0,21.959999,42.744141,102057.726562,-60.826881
0/0/0,0:0:0,4.055000,0,0.000000,0.000000,84,28,3,0,0,0,0,0,0,0,0,0,22.000000,40.897461,102057.789062,-60.831879
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,213,60,3,0,0,0,0,0,0,0,0,0,22.030001,40.682617,102059.984375,-61.013840
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,282,79,3,0,0,0,1,1,1,1,1,1,22.049999,40.562500,102057.687500,-60.823883
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,168,52,3,3,3,0,0,0,2,0,0,2,22.080000,40.565430,102060.046875,-61.018841
0/0/0,0:0:0,4.055000,0,0.000000,0.000000,117,39,0,0,0,0,0,0,0,0,0,0,22.100000,40.494141,102063.390625,-61.295776
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,210,60,0,0,0,0,0,0,0,0,0,0,22.120001,40.375000,102060.648438,-61.068829
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,243,66,6,0,0,0,1,1,1,1,1,1,22.129999,40.351562,102060.765625,-61.077827
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,105,31,3,0,0,0,0,0,0,0,0,0,22.160000,40.366211,102065.945312,-61.506721
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,75,25,3,0,0,0,0,0,0,0,0,0,22.170000,40.271484,102064.640625,-61.398750
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,132,41,3,0,0,0,0,0,0,0,0,0,22.190001,40.260742,102067.585938,-61.642685
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,150,43,0,0,0,0,0,0,0,0,0,0,22.209999,40.140625,102075.757812,-62.319473
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,123,37,0,0,0,0,0,0,0,0,0,0,22.219999,40.178711,102076.859375,-62.410442
0/0/0,0:0:0,4.055000,0,0.000000,0.000000,153,51,0,0,0,0,0,0,0,0,0,0,22.240000,40.107422,102076.945312,-62.417439
0/0/0,0:0:0,4.056250,0,0.000000,0.000000,132,40,3,3,3,0,0,0,2,0,0,2,22.250000,40.059570,102083.289062,-62.942242
0/0/0,0:0:0,4.055000,0,0.000000,0.000000,141,44,3,3,3,0,0,0,2,0,0,2,22.270000,40.000977,102085.781250,-63.148155
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,237,76,6,0,0,0,1,1,1,1,1,1,22.280001,39.916992,102086.476562,-63.206131
0/0/0,0:0:0,4.055000,0,0.000000,0.000000,123,41,9,0,0,0,0,0,0,0,0,0,22.290001,39.917969,102084.890625,-63.074188
0/0/0,0:0:0,4.052500,0,0.000000,0.000000,132,44,3,0,0,0,0,0,0,0,0,0,22.309999,39.871094,102078.945312,-62.582382
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,201,64,0,0,0,0,0,0,0,0,0,0,22.320000,39.834961,102082.437500,-62.872269
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,120,31,0,0,0,0,0,0,0,0,0,0,22.330000,39.825195,102078.468750,-62.543396
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,171,48,9,0,0,0,0,1,1,0,1,1,22.340000,39.849609,102078.140625,-62.516403
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,141,41,6,0,0,0,0,0,0,0,0,0,22.350000,39.886719,102072.359375,-62.037567
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,165,48,0,0,0,0,0,0,0,0,0,0,22.370001,39.839844,102074.843750,-62.243500
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,144,48,3,0,0,0,0,0,0,0,0,0,22.379999,39.781250,102084.437500,-63.037205
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,216,68,3,0,0,0,0,0,0,0,0,0,22.389999,39.781250,102077.203125,-62.438435
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,144,48,3,0,0,0,0,0,0,0,0,0,22.400000,39.733398,102074.625000,-62.225506
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,108,32,0,0,0,0,0,0,0,0,0,0,22.410000,39.709961,102067.843750,-61.664680
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,135,31,0,0,0,0,0,0,0,0,0,0,22.430000,39.687500,102070.773438,-61.906609
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,126,35,0,0,0,0,0,0,0,0,0,0,22.430000,39.687500,102068.781250,-61.741657
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,174,54,0,0,0,0,0,0,0,0,0,0,22.450001,39.690430,102068.437500,-61.713665
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,153,48,0,0,0,0,0,0,0,0,0,0,22.450001,39.641602,102055.726562,-60.660912
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,189,57,9,3,3,3,0,0,3,0,0,3,22.469999,39.654297,102058.664062,-60.904865
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,132,38,9,3,3,3,0,0,3,0,0,3,22.480000,39.631836,102057.945312,-60.844875
0/0/0,0:0:0,4.052500,0,0.000000,0.000000,117,35,0,0,0,0,0,0,0,0,0,0,22.490000,39.572266,102053.539062,-60.479946
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,168,52,3,0,0,0,0,0,0,0,0,0,22.500000,39.584961,102049.546875,-60.149994
0/0/0,0:0:0,4.053750,0,0.000000,0.000000,213,67,6,0,0,0,1,1,1,1,1,1,22.500000,39.560547,102052.375000,-60.383961
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,201,67,3,0,0,0,0,1,1,0,1,1,22.510000,39.574219,102050.656250,-60.241982
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,156,49,3,0,0,0,0,0,0,0,0,0,22.520000,39.683594,102058.968750,-60.928860
0/0/0,0:0:0,4.052500,0,0.000000,0.000000,135,38,0,0,0,0,0,0,0,0,0,0,22.530001,39.721680,102055.968750,-60.680908
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,114,35,0,0,0,0,0,0,0,0,0,0,22.530001,39.721680,102059.656250,-60.986847
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,132,41,0,0,0,0,0,0,0,0,0,0,22.549999,39.698242,102061.148438,-61.109821
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,81,24,0,0,0,0,0,0,0,0,0,0,22.559999,39.700195,102060.015625,-61.015842
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,99,30,0,0,0,0,0,0,0,0,0,0,22.570000,39.626953,102060.843750,-61.084827
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,171,57,0,0,0,0,0,0,0,0,0,0,22.580000,39.701172,102060.539062,-61.059830
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,225,72,0,0,0,0,0,0,0,0,0,0,22.590000,39.605469,102062.781250,-61.361759
0/0/0,0:0:0,4.052500,0,0.000000,0.000000,357,103,6,3,3,0,1,1,3,1,1,3,22.590000,39.556641,102065.023438,-61.430740
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,123,41,6,0,0,0,0,0,0,0,0,0,22.610001,39.583008,102065.968750,-61.508720
0/0/0,0:0:0,4.042500,0,0.000000,0.000000,249,83,0,0,0,0,1,1,1,1,1,1,22.610001,39.485352,102063.312500,-61.288776
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,270,90,10,0,0,0,1,1,1,1,1,1,22.629999,39.548828,102069.867188,-61.831631
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,129,43,10,0,0,0,0,0,0,0,0,0,22.650000,39.512695,102075.218750,-62.274490
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,144,48,0,0,0,0,0,0,0,0,0,0,22.650000,39.428711,102067.984375,-61.675674
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,171,57,3,0,0,0,0,0,0,0,0,0,22.680000,39.371094,102066.921875,-61.587700
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,204,62,6,3,3,0,1,1,2,1,1,2,22.700001,39.287109,102072.687500,-62.064560
0/0/0,0:0:0,4.040000,0,0.000000,0.000000,225,65,3,3,3,0,1,1,2,1,1,2,22.709999,39.289062,102076.625000,-62.390450
0/0/0,0:0:0,4.050000,0,0.000000,0.000000,204,64,0,0,0,0,0,0,0,0,0,0,22.719999,39.277344,102076.039062,-62.342468
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,120,40,0,0,0,0,0,0,0,0,0,0,22.740000,39.230469,102075.148438,-62.268494
0/0/0,0:0:0,4.051250,0,0.000000,0.000000,159,50,3,0,0,0,0,0,0,0,0,0,22.750000,39.207031,102073.156250,-62.103546
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,117,33,0,0,0,0,0,0,0,0,0,0,22.760000,39.160156,102075.671875,-62.311478
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,129,40,0,0,0,0,0,0,0,0,0,0,22.770000,39.148438,102071.671875,-61.980587
0/0/0,0:0:0,4.050000,0,0.000000,0.000000,144,48,3,0,0,0,0,0,0,0,0,0,22.770000,39.087891,102064.609375,-61.396751
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,204,68,6,0,0,0,1,1,1,1,1,1,22.780001,39.051758,102062.031250,-61.299774
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,171,54,3,0,0,0,0,0,0,0,0,0,22.790001,39.017578,102065.546875,-61.473732
0/0/0,0:0:0,4.037500,0,0.000000,0.000000,234,75,0,0,0,0,0,0,0,0,0,0,22.799999,38.981445,102061.554688,-61.143814
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,165,49,0,0,0,0,0,0,0,0,0,0,22.809999,38.981445,102059.140625,-60.943855
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,135,38,0,0,0,0,0,0,0,0,0,0,22.809999,38.969727,102054.765625,-60.581928
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,183,57,0,0,0,0,0,0,0,0,0,0,22.809999,38.932617,102049.656250,-60.158993
0/0/0,0:0:0,4.050000,0,0.000000,0.000000,201,67,0,0,0,0,0,0,0,0,0,0,22.820000,38.921875,102043.703125,-59.666050
0/0/0,0:0:0,4.050000,0,0.000000,0.000000,114,38,0,0,0,0,0,0,0,0,0,0,22.830000,38.959961,102038.875000,-59.266079
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,22.840000,39.057617,102035.328125,-58.972088
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,66,22,0,0,0,0,0,0,0,0,0,0,22.850000,39.191406,102038.984375,-59.275078
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0,22.850000,39.118164,102035.734375,-59.006088
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,219,70,0,0,0,0,1,1,1,1,1,1,22.860001,39.010742,102033.156250,-58.792091
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0,22.860001,40.066406,102031.601562,-58.664089
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,123,41,0,0,0,0,0,0,0,0,0,0,22.860001,39.641602,102033.984375,-58.861092
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,75,25,0,0,0,0,0,0,0,0,0,0,22.870001,39.363281,102033.265625,-58.802090
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,114,38,0,0,0,0,0,0,0,0,0,0,22.889999,39.084961,102031.093750,-58.622089
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,261,80,0,0,0,0,1,1,1,1,1,1,22.889999,39.013672,102040.437500,-59.395069
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,213,57,0,0,0,0,0,0,0,0,0,0,22.900000,38.952148,102045.921875,-59.850033
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,201,53,3,0,0,0,0,0,0,0,0,0,22.900000,39.353516,102041.093750,-59.450066
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,147,42,0,0,0,0,0,0,0,0,0,0,22.920000,39.112305,102051.687500,-60.326969
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,57,16,0,0,0,0,0,0,0,0,0,0,22.920000,39.003906,102050.109375,-60.195988
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,84,24,0,0,0,0,0,0,0,0,0,0,22.920000,38.992188,102052.937500,-60.429955
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,159,39,0,0,0,0,0,0,0,0,0,0,22.930000,38.919922,102058.828125,-60.917862
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,162,47,0,0,0,0,0,0,0,0,0,0,22.940001,38.896484,102065.765625,-61.491726
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,123,38,0,0,0,0,0,0,0,0,0,0,22.940001,38.920898,102064.351562,-61.374756
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,99,30,3,3,3,0,0,0,2,0,0,2,22.950001,38.897461,102067.421875,-61.628689
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,132,37,3,3,3,0,0,0,2,0,0,2,22.959999,38.873047,102065.015625,-61.429741
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,123,37,9,0,0,0,0,0,0,0,0,0,22.969999,38.850586,102060.492188,-61.055832
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,111,33,0,0,0,0,0,0,0,0,0,0,22.980000,39.469727,102069.804688,-61.826633
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,114,31,0,0,0,0,0,0,0,0,0,0,22.990000,39.192383,102065.671875,-61.484730
0/0/0,0:0:0,4.037500,0,0.000000,0.000000,165,44,0,0,0,0,0,0,0,0,0,0,23.000000,38.973633,102067.914062,-61.669678
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,234,67,6,0,0,0,0,1,1,0,1,1,23.010000,38.877930,102068.578125,-61.724663
0/0/0,0:0:0,4.042500,0,0.000000,0.000000,228,68,3,0,0,0,1,1,1,1,1,1,23.020000,38.817383,102063.750000,-61.325768
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,132,37,0,0,0,0,0,0,0,0,0,0,23.030001,38.916016,102062.023438,-61.182804
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,111,34,0,0,0,0,0,0,0,0,0,0,23.040001,38.892578,102068.375000,-61.708668
0/0/0,0:0:0,4.047500,0,0.000000,0.000000,108,33,0,0,0,0,0,0,0,0,0,0,23.059999,38.894531,102068.625000,-61.728661
0/0/0,0:0:0,4.048750,0,0.000000,0.000000,234,71,0,0,0,0,1,1,1,1,1,1,23.059999,39.002930,102065.789062,-61.493725
0/0/0,0:0:0,4.033750,0,0.000000,0.000000,45,15,0,0,0,0,0,0,0,0,0,0,23.190001,39.403320,102060.062500,-61.019840
0/0/0,0:0:0,4.033750,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0,23.209999,39.210938,102057.328125,-60.793888
0/0/0,0:0:0,4.033750,0,0.000000,0.000000,135,45,3,0,0,0,0,0,0,0,0,0,23.240000,39.091797,102060.093750,-61.022839
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,105,35,3,0,0,0,0,0,0,0,0,0,23.260000,38.948242,102059.617188,-60.982849
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,27,9,0,0,0,0,0,0,0,0,0,0,23.270000,38.791016,102052.789062,-60.417953
0/0/0,0:0:0,4.037500,0,0.000000,0.000000,186,58,3,3,3,3,0,0,3,0,0,3,23.299999,38.660156,102060.656250,-61.068829
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,294,85,3,3,3,3,1,1,4,1,1,4,23.309999,38.612305,102058.070312,-60.854874
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,240,64,0,0,0,0,1,1,1,1,1,1,23.320000,38.589844,102055.898438,-60.674911
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,144,45,0,0,0,0,0,0,0,0,0,0,23.330000,38.674805,102054.484375,-60.558929
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,63,21,0,0,0,0,0,0,0,0,0,0,23.330000,38.614258,102048.687500,-60.078003
0/0/0,0:0:0,4.033750,0,0.000000,0.000000,213,68,0,0,0,0,1,1,1,1,1,1,23.330000,38.371094,102053.515625,-60.477943
0/0/0,0:0:0,4.040000,0,0.000000,0.000000,207,69,0,0,0,0,1,1,1,1,1,1,23.340000,38.420898,102055.000000,-60.600925
0/0/0,0:0:0,4.041250,0,0.000000,0.000000,120,40,0,0,0,0,0,0,0,0,0,0,23.340000,38.396484,102050.757812,-60.249981
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0,23.350000,38.336914,102046.789062,-59.921024
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,114,35,3,0,0,0,0,0,0,0,0,0,23.340000,38.347656,102047.921875,-60.366962
0/0/0,0:0:0,4.037500,0,0.000000,0.000000,108,33,3,0,0,0,0,0,0,0,0,0,23.350000,38.288086,102051.171875,-60.283978
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,129,43,0,0,0,0,0,0,0,0,0,0,23.350000,38.263672,102053.453125,-60.472946
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,63,21,0,0,0,0,0,0,0,0,0,0,23.350000,38.227539,102046.789062,-59.921024
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,36,12,0,0,0,0,0,0,0,0,0,0,23.360001,38.240234,102053.687500,-60.491943
0/0/0,0:0:0,4.046250,0,0.000000,0.000000,147,38,0,0,0,0,0,0,0,0,0,0,23.360001,38.251953,102053.687500,-60.491943
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,186,51,0,0,0,0,0,0,0,0,0,0,23.360001,38.276367,102056.937500,-60.761894
0/0/0,0:0:0,4.036250,0,0.000000,0.000000,144,38,0,0,0,0,0,0,0,0,0,0,23.360001,38.203125,102061.179688,-61.112820
0/0/0,0:0:0,4.045000,0,0.000000,0.000000,93,18,3,0,0,0,0,0,0,0,0,0,23.370001,38.204102,102061.593750,-61.146812
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,87,26,6,0,0,0,0,0,0,0,0,0,23.370001,38.204102,102061.593750,-61.146812
0/0/0,0:0:0,4.043750,0,0.000000,0.000000,156,52,6,0,0,0,0,0,0,0,0,0,23.370001,38.193359,102065.671875,-61.484730
0/0/0,0:0:0,4.040000,0,0.000000,0.000000,162,54,3,0,0,0,0,0,0,0,0,0,23.370001,38.156250,102058.179688,-60.863873
0/0/0,0:0:0,4.038750,0,0.000000,0.000000,255,75,6,3,3,3,1,1,4,1,1,4,23.370001,38.217773,102061.421875,-61.132816
