Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env
2020/10/15,15:3:1,3.715000,0,0.000000,0.000000,150,50,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:3:21,3.717500,0,0.000000,0.000000,93,28,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:3:31,3.717500,0,0.000000,0.000000,147,40,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:3:51,3.720000,0,0.000000,0.000000,222,54,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:4:1,3.720000,0,0.000000,0.000000,180,53,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:4:21,3.722500,0,0.000000,0.000000,102,30,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:4:31,3.722500,0,0.000000,0.000000,225,53,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:4:51,3.725000,0,0.000000,0.000000,201,64,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:5:1,3.726250,0,0.000000,0.000000,240,77,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:5:21,3.727500,0,0.000000,0.000000,195,54,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:5:31,3.728750,0,0.000000,0.000000,195,62,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:5:51,3.730000,0,0.000000,0.000000,192,56,3,3,0,0,0,0,0,0,0,0
2020/10/15,15:6:1,3.732500,0,0.000000,0.000000,162,35,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:6:21,3.733750,0,0.000000,0.000000,546,123,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:6:31,3.735000,0,0.000000,0.000000,924,188,3,0,0,0,3,3,3,3,3,3
2020/10/15,15:6:51,3.736250,0,0.000000,0.000000,423,76,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:7:1,3.737500,0,0.000000,0.000000,279,61,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:7:21,3.740000,0,0.000000,0.000000,198,53,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:7:31,3.740000,0,0.000000,0.000000,231,64,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:7:51,3.742500,0,0.000000,0.000000,225,61,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:8:1,3.742500,0,0.000000,0.000000,201,57,3,3,3,3,0,0,2,0,0,2
2020/10/15,15:8:21,3.745000,0,0.000000,0.000000,183,44,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:8:31,3.745000,0,0.000000,0.000000,171,37,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:8:51,3.747500,0,0.000000,0.000000,162,41,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:9:1,3.747500,0,0.000000,0.000000,204,54,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:9:21,3.750000,0,0.000000,0.000000,339,85,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:9:31,3.751250,0,0.000000,0.000000,336,95,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:9:51,3.752500,0,0.000000,0.000000,435,114,13,0,0,0,1,1,1,1,1,1
2020/10/15,15:10:1,3.753750,0,0.000000,0.000000,318,79,17,0,0,0,0,0,0,0,0,0
2020/10/15,15:10:21,3.755000,0,0.000000,0.000000,390,92,3,3,3,3,0,0,3,0,0,3
2020/10/15,15:10:31,3.756250,0,0.000000,0.000000,390,108,13,3,3,3,1,2,5,1,2,5
2020/10/15,15:10:51,3.757500,0,0.000000,0.000000,183,51,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:11:1,3.758750,0,0.000000,0.000000,171,43,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:11:21,3.760000,0,0.000000,0.000000,192,61,6,3,0,0,0,0,1,0,0,1
2020/10/15,15:11:31,3.761250,0,0.000000,0.000000,195,65,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:11:51,3.762500,0,0.000000,0.000000,165,51,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:12:1,3.765000,0,0.000000,0.000000,183,57,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:12:21,3.765000,0,0.000000,0.000000,132,29,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:12:31,3.767500,0,0.000000,0.000000,150,50,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:12:51,3.768750,0,0.000000,0.000000,162,54,9,0,0,0,0,0,0,0,0,0
2020/10/15,15:13:1,3.770000,0,0.000000,0.000000,162,54,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:13:21,3.771250,0,0.000000,0.000000,162,51,16,0,0,0,0,0,0,0,0,0
2020/10/15,15:13:31,3.772500,0,0.000000,0.000000,222,74,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:13:51,3.773750,0,0.000000,0.000000,162,44,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:14:1,3.775000,0,0.000000,0.000000,162,41,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:14:21,3.776250,0,0.000000,0.000000,150,47,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:14:31,3.777500,0,0.000000,0.000000,54,18,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:14:51,3.778750,0,0.000000,0.000000,213,64,6,3,3,3,0,0,2,0,0,2
2020/10/15,15:15:1,3.780000,0,0.000000,0.000000,231,69,3,3,3,3,0,0,2,0,0,2
2020/10/15,15:15:21,3.781250,0,0.000000,0.000000,207,62,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:15:31,3.782500,0,0.000000,0.000000,213,65,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:15:51,3.783750,0,0.000000,0.000000,180,54,7,3,3,3,0,0,2,0,0,2
2020/10/15,15:16:1,3.785000,0,0.000000,0.000000,249,83,10,6,6,6,0,0,6,0,0,6
2020/10/15,15:16:21,3.786250,0,0.000000,0.000000,183,54,0,0,0,0,0,0,0,0,0,0
